loss,mape,val_loss,val_mape
0.03946615010499954,267442.03125,0.012145964428782463,127.00865936279297
0.011470183730125427,92016.1015625,0.010484958067536354,90.01144409179688
0.01033082790672779,89475.1484375,0.010143205523490906,80.78081512451172
0.009729008190333843,89110.0859375,0.010081550106406212,98.11245727539062
0.009056147187948227,82294.6875,0.00940781831741333,91.14641571044922
0.00861345324665308,87338.09375,0.008131132461130619,72.73114013671875
0.00804322212934494,84812.703125,0.007492912467569113,69.10643005371094
0.00755671551451087,71401.984375,0.006906412076205015,70.10598754882812
0.007022223435342312,65462.8984375,0.006281667854636908,63.13233947753906
0.006444921251386404,63742.4296875,0.005729785654693842,62.57974624633789
0.005764959845691919,55918.13671875,0.004969486501067877,59.371788024902344
0.005246325396001339,65605.9765625,0.0043730405159294605,53.55622482299805
0.004744736943393946,57849.81640625,0.00455459114164114,54.02322769165039
0.004433703608810902,40487.12890625,0.003835357492789626,42.46627426147461
0.004357746336609125,50540.37890625,0.003962991759181023,39.47062683105469
0.004314829129725695,43252.94921875,0.003932661842554808,33.63350296020508
0.0042043887078762054,41256.4609375,0.00373272318392992,35.89910888671875
0.004237938206642866,49174.296875,0.003838521894067526,42.08320999145508
0.004087774083018303,37547.21484375,0.0036270401906222105,41.29275894165039
0.0040018679574131966,45109.05859375,0.003594005713239312,42.682762145996094
0.00398673303425312,51608.85546875,0.0036045562010258436,35.04246520996094
0.003936492372304201,51224.76953125,0.003597640199586749,32.828914642333984
0.0038727442733943462,43174.69921875,0.003597310045734048,38.43605041503906
0.003898533759638667,37994.70703125,0.003534776158630848,30.9598331451416
0.0039153145626187325,45771.171875,0.003780780592933297,35.09246826171875
0.0038302054163068533,48534.7421875,0.003455525729805231,33.11813735961914
0.0037859769072383642,41856.11328125,0.003500431776046753,30.90662956237793
0.0037501605693250895,40379.25390625,0.0034806698095053434,38.01576232910156
0.003709819633513689,51496.421875,0.003416056279093027,31.723857879638672
0.0037116764578968287,38436.3984375,0.0037290409673005342,42.41612243652344
0.003668637480586767,39349.70703125,0.003362305462360382,33.240814208984375
0.0036739083006978035,42878.6171875,0.003416727064177394,28.547195434570312
0.0036515826359391212,43001.1875,0.003434006590396166,34.118404388427734
0.003594313282519579,39327.265625,0.003368108067661524,28.969743728637695
0.0035750875249505043,46132.74609375,0.0033195686992257833,33.29705047607422
0.0035943586844950914,42988.19140625,0.003294423222541809,33.237403869628906
0.0035195499658584595,39985.5703125,0.0032988430466502905,32.116790771484375
0.003563809907063842,40117.56640625,0.0033510038629174232,36.150428771972656
0.0034996483009308577,44529.38671875,0.003485918277874589,30.685054779052734
0.0035365705844014883,40371.3203125,0.0036681268829852343,34.55440139770508
0.0035010238643735647,43488.5625,0.0032314585987478495,31.05864143371582
0.003467713249847293,35495.65625,0.003249240340664983,30.103919982910156
0.0034385595936328173,32804.68359375,0.003240157151594758,36.465450286865234
0.0034425570629537106,42486.96875,0.003276013769209385,34.5343017578125
0.003398522501811385,39801.2265625,0.0034966168459504843,37.284645080566406
0.0034268703311681747,36818.01171875,0.003228292101994157,31.41392707824707
0.0033957608975470066,36668.2734375,0.003243486862629652,30.467426300048828
0.0033867901656776667,45258.30078125,0.003175100777298212,30.113025665283203
0.003386288182809949,41424.96875,0.0032538522500544786,31.280601501464844
0.0033713430166244507,42854.15234375,0.003160154214128852,36.75973892211914
0.003317831549793482,37781.5546875,0.0031790933571755886,28.125431060791016
0.0033264164812862873,37618.06640625,0.0031717007514089346,28.992740631103516
0.0033297359477728605,38692.51171875,0.0032482158858329058,31.677072525024414
0.0032996772788465023,39343.1796875,0.003147543640807271,33.09639358520508
0.0033160140737891197,38474.09375,0.0031093910802155733,31.582231521606445
0.0032727178186178207,36436.140625,0.0031349468044936657,31.00126075744629
0.0032983715645968914,40096.87109375,0.0031057209707796574,31.62652587890625
0.003329826518893242,39828.421875,0.0031834274996072054,31.406719207763672
0.003304221434518695,47094.546875,0.0031246331054717302,30.685041427612305
0.0032790270633995533,33911.1796875,0.0030967146158218384,29.958452224731445
0.003240496153011918,36072.89453125,0.003105306765064597,28.823837280273438
0.0032122055999934673,37250.3359375,0.003140542423352599,26.597537994384766
0.003239152254536748,36455.96484375,0.0031975475139915943,31.634653091430664
0.003243921557441354,40364.56640625,0.0030965323094278574,33.963653564453125
